Time,target_send_rate,increase_size_bytes,total_file_size_bytes,total_dir_size_bytes
3021.0000,33.6300,473624.1078,869955789.0270,39511935.9324
3022.0000,62.3100,936626.4558,870892415.4828,40448562.3882
3023.0000,30.1200,416959.5948,871309375.0776,40865521.9830
3024.0000,34.2500,483633.2244,871793008.3020,41349155.2074
3025.0000,10.0000,92147.6268,871885155.9288,41441302.8342
3026.0000,26.8500,364169.5782,872249325.5070,41805472.4124
3027.0000,53.7400,798274.6386,873047600.1456,42603747.0510
3028.0000,46.7400,685268.4864,873732868.6320,43289015.5374
3029.0000,60.0700,900464.4870,874633333.1190,44189480.0244
3030.0000,35.5700,504942.9558,875138276.0748,44694422.9802
3031.0000,14.9600,172220.5572,875310496.6320,44866643.5374
3032.0000,38.4300,551114.0406,875861610.6726,45417757.5780
3033.0000,34.4000,486054.7848,876347665.4574,45903812.3628
3034.0000,51.2600,758238.1734,877105903.6308,46662050.5362
3035.0000,10.0000,92147.6268,877198051.2576,46754198.1630
3036.0000,12.5400,133152.7164,877331203.9740,46887350.8794
3037.0000,41.0000,592603.4424,877923807.4164,47479954.3218
3038.0000,31.0100,431327.5200,878355134.9364,47911281.8418
3039.0000,16.8200,202247.9064,878557382.8428,48113529.7482
3040.0000,41.0400,593249.1918,879150632.0346,48706778.9400
3041.0000,33.2700,467812.3632,879618444.3978,49174591.3032
3042.0000,52.1000,771798.9114,880390243.3092,49946390.2146
3043.0000,53.9800,802149.1350,881192392.4442,50748539.3496
3044.0000,10.0000,92147.6268,881284540.0710,50840686.9764
3045.0000,33.6600,474108.4200,881758648.4910,51314795.3964
3046.0000,26.7600,362716.6416,882121365.1326,51677512.0380
3047.0000,58.9000,881576.3160,883002941.4486,52559088.3540
3048.0000,47.4500,696730.5390,883699671.9876,53255818.8930
3049.0000,44.0900,642487.5864,884342159.5740,53898306.4794
3050.0000,37.7100,539490.5508,884881650.1248,54437797.0302
3051.0000,26.2000,353676.1494,885235326.2742,54791473.1796
3052.0000,27.9600,382089.1248,885617415.3990,55173562.3044
3053.0000,28.9700,398394.2982,886015809.6972,55571956.6026
3054.0000,51.9500,769377.3510,886785187.0482,56341333.9536
3055.0000,35.3700,501714.2088,887286901.2570,56843048.1624
3056.0000,45.0200,657501.2610,887944402.5180,57500549.4234
3057.0000,20.3800,259719.6066,888204122.1246,57760269.0300
3058.0000,10.4600,99573.7452,888303695.8698,57859842.7752
3059.0000,17.6000,214840.0200,888518535.8898,58074682.7952
3060.0000,54.9000,817001.3724,889335537.2622,58891684.1676
3061.0000,21.6200,279737.8392,889615275.1014,59171422.0068
3062.0000,38.9800,559993.0956,890175268.1970,59731415.1024
3063.0000,35.9600,511239.0126,890686507.2096,60242654.1150
3064.0000,37.5800,537391.8648,891223899.0744,60780045.9798
3065.0000,17.5700,214355.7084,891438254.7828,60994401.6882
3066.0000,46.0400,673967.8716,892112222.6544,61668369.5598
3067.0000,14.8700,170767.6212,892282990.2756,61839137.1810
3068.0000,52.7000,781485.1530,893064475.4286,62620622.3340
3069.0000,41.3700,598576.6242,893663052.0528,63219198.9582
3070.0000,54.3300,807799.4424,894470851.4952,64026998.4006
3071.0000,60.1200,901271.6742,895372123.1694,64928270.0748
3072.0000,56.7200,846382.9716,896218506.1410,65774653.0464
3073.0000,10.0000,92147.6268,896310653.7678,65866800.6732
3074.0000,43.7800,637483.0284,896948136.7962,66504283.7016
3075.0000,47.0000,689465.8578,897637602.6540,67193749.5594
3076.0000,26.5300,359003.5824,897996606.2364,67552753.1418
3077.0000,34.8600,493480.9032,898490087.1396,68046234.0450
3078.0000,34.0700,480727.3518,898970814.4914,68526961.3968
3079.0000,46.5600,682362.6144,899653177.1058,69209324.0112
3080.0000,34.5700,488799.2196,900141976.3254,69698123.2308
3081.0000,71.6200,1086924.6378,901228900.9632,70785047.8686
3082.0000,50.7700,750327.7428,901979228.7060,71535375.6114
3083.0000,19.4100,244060.1826,902223288.8886,71779435.7940
3084.0000,54.0400,803117.7594,903026406.6480,72582553.5534
3085.0000,57.8000,863818.2066,903890224.8546,73446371.7600
3086.0000,31.3500,436816.3902,904327041.2448,73883188.1502
3087.0000,51.8200,767278.6656,905094319.9104,74650466.8158
3088.0000,39.5200,568710.7128,905663030.6232,75219177.5286
3089.0000,46.4300,680263.9284,906343294.5516,75899441.4570
3090.0000,36.8100,524961.1884,906868255.7400,76424402.6454
3091.0000,31.0900,432619.0188,907300874.7588,76857021.6642
3092.0000,45.9900,673160.6844,907974035.4432,77530182.3486
3093.0000,48.7300,717394.5210,908691429.9642,78247576.8696
3094.0000,28.6400,393066.8652,909084496.8294,78640643.7348
3095.0000,37.6700,538844.8014,909623341.6308,79179488.5362
3096.0000,26.3600,356259.1476,909979600.7784,79535747.6838
3097.0000,41.0200,592926.3168,910572527.0952,80128674.0006
3098.0000,46.3200,678488.1174,911251015.2126,80807162.1180
3099.0000,37.7200,539651.9880,911790667.2006,81346814.1060
3100.0000,34.9900,495579.5886,912286246.7892,81842393.6946
3101.0000,61.0000,915478.1616,913201724.9508,82757871.8562
3102.0000,42.7900,621500.7294,913823225.6802,83379372.5856
3103.0000,47.3100,694470.4164,914517696.0966,84073843.0020
3104.0000,55.0700,819745.8072,915337441.9038,84893588.8092
3105.0000,59.8000,896105.6784,916233547.5822,85789694.4876
3106.0000,48.6200,715618.7100,916949166.2922,86505313.1976
3107.0000,45.6200,667187.5026,917616353.7948,87172500.7002
3108.0000,52.2200,773736.1596,918390089.9544,87946236.8598
3109.0000,45.5900,666703.1904,919056793.1448,88612940.0502
3110.0000,15.8900,187234.2318,919244027.3766,88800174.2820
3111.0000,56.1800,837665.3544,920081692.7310,89637839.6364
3112.0000,39.4300,567257.7768,920648950.5078,90205097.4132
3113.0000,42.0000,608747.1780,921257697.6858,90813844.5912
3114.0000,42.1400,611007.3012,921868704.9870,91424851.8924
3115.0000,47.5800,698829.2250,922567534.2120,92123681.1174
3116.0000,54.1400,804732.1326,923372266.3446,92928413.2500
3117.0000,53.3800,792462.8934,924164729.2380,93720876.1434
3118.0000,42.5400,617464.7958,924782194.0338,94338340.9392
3119.0000,92.6500,1426427.4054,926208621.4392,95764768.3446
3120.0000,47.5100,697699.1634,926906320.6026,96462467.5080
3121.0000,27.7200,378214.6284,927284535.2310,96840682.1364
3122.0000,73.3500,1114853.3010,928399388.5320,97955535.4374
3123.0000,47.4800,697214.8512,929096603.3832,98652750.2886
3124.0000,47.5800,698829.2250,929795432.6082,99351579.5136
3125.0000,39.3000,565159.0908,930360591.6990,99916738.6044
3126.0000,45.2700,661537.1946,931022128.8936,100578275.7990
3127.0000,20.6100,263432.6658,931285561.5594,100841708.4648
3128.0000,27.4700,374178.6942,931659740.2536,101215887.1590
3129.0000,41.3300,597930.8748,932257671.1284,101813818.0338
3130.0000,23.3500,307666.5024,932565337.6308,102121484.5362
3131.0000,31.1800,434071.9548,932999409.5856,102555556.4910
3132.0000,67.3100,1017345.1356,934016754.7212,103572901.6266
3133.0000,58.0300,867531.2658,934884285.9870,104440432.8924
3134.0000,26.3900,356743.4598,935241029.4468,104797176.3522
3135.0000,71.4500,1084180.2024,936325209.6492,105881356.5546
3136.0000,26.0700,351577.4640,936676787.1132,106232934.0186
3137.0000,75.5800,1150853.8320,937827640.9452,107383787.8506
3138.0000,16.6800,199987.7832,938027628.7284,107583775.6338
3139.0000,29.1400,401138.7336,938428767.4620,107984914.3674
3140.0000,63.4900,955676.0640,939384443.5260,108940590.4314
3141.0000,65.4500,987317.7864,940371761.3124,109927908.2178
3142.0000,49.1100,723529.1406,941095290.4530,110651437.3584
3143.0000,44.2100,644424.8346,941739715.2876,111295862.1930
3144.0000,48.7800,718201.7082,942457916.9958,112014063.9012
3145.0000,61.5100,923711.4672,943381628.4630,112937775.3684
3146.0000,80.2500,1226245.0794,944607873.5424,114164020.4478
3147.0000,23.0000,302016.1944,944909889.7368,114466036.6422
3148.0000,58.5500,875926.0086,945785815.7454,115341962.6508
3149.0000,37.8100,541104.9246,946326920.6700,115883067.5754
3150.0000,44.8100,654111.0762,946981031.7462,116537178.6516
3151.0000,54.1100,804247.8210,947785279.5672,117341426.4726
3152.0000,20.3100,258589.5450,948043869.1122,117600016.0176
3153.0000,37.6000,537714.7398,948581583.8520,118137730.7574
3154.0000,72.0300,1093543.5696,949675127.4216,119231274.3270
3155.0000,46.3300,678649.5546,950353776.9762,119909923.8816
3156.0000,59.7400,895137.0540,951248914.0302,120805060.9356
3157.0000,67.2300,1016053.6368,952264967.6670,121821114.5724
3158.0000,47.3000,694308.9786,952959276.6456,122515423.5510
3159.0000,67.0500,1013147.7642,953972424.4098,123528571.3152
3160.0000,45.9500,672514.9350,954644939.3448,124201086.2502
3161.0000,44.0400,641680.3992,955286619.7440,124842766.6494
3162.0000,78.3000,1194764.7942,956481384.5382,126037531.4436
3163.0000,63.0400,948411.3828,957429795.9210,126985942.8264
3164.0000,55.9100,833306.5452,958263102.4662,127819249.3716
3165.0000,21.5200,278123.4654,958541225.9316,128097372.8370
3166.0000,40.6400,586791.6972,959128017.6288,128684164.5342
3167.0000,30.3100,420026.9046,959548044.5334,129104191.4388
3168.0000,71.2900,1081597.2048,960629641.7382,130185788.6436
3169.0000,59.2000,886419.4368,961516061.1750,131072208.0804
3170.0000,55.9000,833145.1080,962349206.2830,131905353.1884
3171.0000,46.7800,685914.2358,963035120.5188,132591267.4242
3172.0000,47.8700,703510.9080,963738631.4268,133294778.3322
3173.0000,36.0500,512691.9492,964251323.3760,133807470.2814
3174.0000,55.1700,821360.1810,965072683.5570,134628830.4624
3175.0000,19.9900,253423.5492,965326107.1062,134882254.0116
3176.0000,54.1700,805216.4448,966131323.5510,135687470.4564
3177.0000,50.8900,752264.9910,966883588.5420,136439735.4474
3178.0000,31.7200,442789.5720,967326378.1140,136882525.0194
3179.0000,52.6500,780677.9664,968107056.0804,137663202.9858
3180.0000,53.4300,793270.0800,968900326.1604,138456473.0658
3181.0000,33.9700,479112.9780,969379439.1384,138935586.0438
3182.0000,39.1100,562091.7810,969941530.9194,139497677.8248
3183.0000,29.4600,406304.7288,970347835.6482,139903982.5536
3184.0000,23.7000,313316.8098,970661152.4580,140217299.3634
3185.0000,32.0400,447955.5678,971109108.0258,140665254.9312
3186.0000,35.1500,498162.5868,971607270.6126,141163417.5180
3187.0000,21.2800,274248.9684,971881519.5810,141437666.4864
3188.0000,50.0400,738542.8152,972620062.3962,142176209.3016
3189.0000,70.5600,1069812.2778,973689874.6740,143246021.5794
3190.0000,76.2900,1162315.8846,974852190.5586,144408337.4640
3191.0000,40.7900,589213.2576,975441403.8162,144997550.7216
3192.0000,33.9600,478951.5408,975920355.3570,145476502.2624
3193.0000,41.4800,600352.4352,976520707.7922,146076854.6976
3194.0000,23.8200,315254.0580,976835961.8502,146392108.7556
3195.0000,39.5500,569195.0250,977405156.8752,146961303.7806
3196.0000,43.0400,625536.6636,978030693.5388,147586840.4442
3197.0000,55.8200,831853.6092,978862547.1480,148418694.0534
3198.0000,57.3800,857037.8376,979719584.9856,149275731.8910
3199.0000,65.0700,981183.1668,980700768.1524,150256915.0578
3200.0000,39.0000,560315.9700,981261084.1224,150817231.0278
3201.0000,41.4300,599545.2486,981860629.3710,151416776.2764
3202.0000,40.4600,583885.8246,982444515.1956,152000662.1010
3203.0000,36.8500,525606.9378,982970122.1334,152526269.0388
3204.0000,12.7100,135897.1512,983106019.2846,152662166.1900
3205.0000,65.2600,984250.4766,984090269.7612,153646416.6666
3206.0000,53.0000,786328.2738,984876598.0350,154432744.9404
3207.0000,41.5100,600836.7474,985477434.7824,155033581.6878
3208.0000,77.2900,1178459.6208,986655894.4032,156212041.3086
3209.0000,58.1500,869468.5140,987525362.9172,157081509.8226
3210.0000,58.8400,880607.6922,988405970.6094,157962117.5148
3211.0000,29.4100,405497.5422,988811468.1516,158367615.0570
3212.0000,76.7500,1169742.0030,989981210.1546,159537357.0600
3213.0000,49.2500,725789.2638,990706999.4184,160263146.3238
3214.0000,54.2800,806992.2558,991513991.6742,161070138.5796
3215.0000,48.2800,710129.8398,992224121.5140,161780268.4194
3216.0000,56.4600,842185.6002,993066307.1142,162622454.0196
3217.0000,54.1600,805055.0076,993871362.1218,163427509.0272
3218.0000,31.4900,439076.5128,994310438.6346,163866585.5400
3219.0000,27.4800,374340.1320,994684778.7666,164240925.6720
3220.0000,36.2600,516082.1334,995200860.9000,164757007.8054
3221.0000,39.0900,561768.9066,995762629.8066,165318776.7120
3222.0000,51.6700,764857.1052,996527486.9118,166083633.8172
3223.0000,38.0600,545140.8582,997072627.7700,166628774.6754
3224.0000,49.1900,724820.6400,997797448.4100,167353595.3154
3225.0000,55.8600,832499.3586,998629947.7686,168186094.6740
3226.0000,59.4300,890132.4960,999520080.2646,169076227.1700
3227.0000,80.1300,1224307.8306,1000744388.0952,170300535.0006
3228.0000,66.3300,1001524.2744,1001745912.3696,171302059.2750
3229.0000,76.4200,1164414.5706,1002910326.9402,172466473.8456
3230.0000,32.8900,461677.7436,1003372004.6838,172928151.5892
3231.0000,48.6100,715457.2728,1004087461.9566,173643608.8620
3232.0000,54.8600,816355.6230,1004903817.5796,174459964.4850
3233.0000,46.1600,675905.1198,1005579722.6994,175135869.6048
3234.0000,55.7900,831369.2970,1006411091.9964,175967238.9018
3235.0000,63.6500,958259.0622,1007369351.0586,176925497.9640
3236.0000,61.0800,916769.6604,1008286120.7190,177842267.6244
3237.0000,37.3700,534001.6806,1008820122.3996,178376269.3050
3238.0000,36.4500,519149.4432,1009339271.8428,178895418.7482
3239.0000,39.1800,563221.8426,1009902493.6854,179458640.5908
3240.0000,72.1400,1095319.3806,1010997813.0660,180553959.9714
3241.0000,85.4500,1310192.5062,1012308005.5722,181864152.4776
3242.0000,56.0600,835728.1056,1013143733.6778,182699880.5832
3243.0000,43.9500,640227.4632,1013783961.1410,183340108.0464
3244.0000,17.7500,217261.5804,1014001222.7214,183557369.6268
3245.0000,42.1000,610361.5518,1014611584.2732,184167731.1786
3246.0000,52.6500,780677.9664,1015392262.2396,184948409.1450
3247.0000,46.3600,679133.8668,1016071396.1064,185627543.0118
3248.0000,41.7900,605356.9938,1016676753.1002,186232900.0056
3249.0000,46.1600,675905.1198,1017352658.2200,186908805.1254
3250.0000,25.2100,337693.8510,1017690352.0710,187246498.9764
3251.0000,61.3600,921289.9068,1018611641.9778,188167788.8832
3252.0000,49.3600,727565.0748,1019339207.0526,188895353.9580
3253.0000,63.4100,954384.5652,1020293591.6178,189849738.5232
3254.0000,65.0700,981183.1668,1021274774.7846,190830921.6900
3255.0000,76.9500,1172970.7506,1022447745.5352,192003892.4406
3256.0000,69.6600,1055282.9154,1023503028.4506,193059175.3560
3257.0000,49.7000,733053.9450,1024236082.3956,193792229.3010
3258.0000,68.5900,1038009.1176,1025274091.5132,194830238.4186
3259.0000,49.8400,735314.0682,1026009405.5814,195565552.4868
3260.0000,50.2800,742417.3122,1026751822.8936,196307969.7990
3261.0000,51.5400,762758.4192,1027514581.3128,197070728.2182
3262.0000,24.6200,328169.0466,1027842750.3594,197398897.2648
3263.0000,62.4000,938079.3918,1028780829.7512,198336976.6566
3264.0000,43.1300,626989.5996,1029407819.3508,198963966.2562
3265.0000,54.8000,815386.9986,1030223206.3494,199779353.2548
3266.0000,62.4200,938402.2668,1031161608.6162,200717755.5216
3267.0000,24.5900,327684.7350,1031489293.3512,201045440.2566
3268.0000,58.5400,875764.5714,1032365057.9226,201921204.8280
3269.0000,44.7200,652658.1402,1033017716.0628,202573862.9682
3270.0000,35.9400,510916.1382,1033528632.2010,203084779.1064
3271.0000,67.2900,1017022.2606,1034545654.4616,204101801.3670
3272.0000,60.7000,910635.0408,1035456289.5024,205012436.4078
3273.0000,42.8500,622469.3538,1036078758.8562,205634905.7616
3274.0000,47.6700,700282.1610,1036779041.0172,206335187.9226
3275.0000,42.4400,615850.4220,1037394891.4392,206951038.3446
3276.0000,34.1000,481211.6640,1037876103.1032,207432250.0086
3277.0000,30.0400,415668.0960,1038291771.1992,207847918.1046
3278.0000,48.6600,716264.4594,1039008035.6586,208564182.5640
3279.0000,78.5500,1198800.7278,1040206836.3864,209762983.2918
3280.0000,59.2300,886903.7490,1041093740.1354,210649887.0408
3281.0000,27.7500,378698.9406,1041472439.0760,211028585.9814
3282.0000,23.1900,305083.5042,1041777522.5802,211333669.4856
3283.0000,51.7100,765502.8546,1042543025.4348,212099172.3402
3284.0000,38.0900,545625.1704,1043088650.6052,212644797.5106
3285.0000,56.0700,835889.5434,1043924540.1486,213480687.0540
3286.0000,55.7100,830077.7982,1044754617.9468,214310764.8522
3287.0000,62.8700,945666.9480,1045700284.8948,215256431.8002
3288.0000,10.0000,92147.6268,1045792432.5216,215348579.4270
3289.0000,69.3200,1049794.0452,1046842226.5668,216398373.4722
3290.0000,84.2200,1290335.7108,1048132562.2776,217688709.1830
3291.0000,46.1500,675743.6826,1048808305.9602,218364452.8656
3292.0000,28.7000,394035.4896,1049202341.4498,218758488.3552
3293.0000,56.1900,837826.7916,1050040168.2414,219596315.1468
3294.0000,33.9200,478305.7914,1050518474.0328,220074620.9382
3295.0000,61.1000,917092.5354,1051435566.5682,220991713.4736
3296.0000,75.1800,1144396.3380,1052579962.9062,222136109.8116
3297.0000,48.0000,705609.5940,1053285572.5002,222841719.4056
3298.0000,69.4100,1051246.9812,1054336819.4814,223892966.3868
3299.0000,36.5400,520602.3798,1054857421.8612,224413568.7666
3300.0000,56.2800,839279.7276,1055696701.5888,225252848.4942
3301.0000,50.5600,746937.5580,1056443639.1468,225999786.0522
3302.0000,58.0600,868015.5780,1057311654.7248,226867801.6302
3303.0000,55.6600,829270.6116,1058140925.3364,227697072.2418
3304.0000,58.0700,868177.0152,1059009102.3516,228565249.2570
3305.0000,35.3300,501068.4594,1059510170.8110,229066317.7164
3306.0000,30.9500,430358.8956,1059940529.7066,229496676.6120
3307.0000,22.8200,299110.3218,1060239640.0284,229795786.9338
3308.0000,17.1000,206768.1522,1060446408.1806,230002555.0860
3309.0000,62.9000,946151.2602,1061392559.4408,230948706.3462
3310.0000,30.9000,429551.7090,1061822111.1498,231378258.0552
3311.0000,58.7900,879800.5050,1062701911.6548,232258058.5602
3312.0000,63.9200,962617.8708,1063664529.5256,233220676.4310
3313.0000,50.2300,741610.1250,1064406139.6506,233962286.5560
3314.0000,28.6100,392582.5536,1064798722.2042,234354869.1096
3315.0000,40.7500,588567.5082,1065387289.7124,234943436.6178
3316.0000,43.8200,638128.7778,1066025418.4902,235581565.3956
3317.0000,65.2000,983281.8528,1067008700.3430,236564847.2484
3318.0000,53.3600,792140.0190,1067800840.3620,237356987.2674
3319.0000,51.7200,765664.2918,1068566504.6538,238122651.5592
3320.0000,25.6200,344312.7828,1068910817.4366,238466964.3420
3321.0000,61.2100,918868.3464,1069829685.7830,239385832.6884
3322.0000,74.6000,1135032.9708,1070964718.7538,240520865.6592
3323.0000,66.2700,1000555.6500,1071965274.4038,241521421.3092
3324.0000,55.1700,821360.1810,1072786634.5848,242342781.4902
3325.0000,57.6900,862042.3956,1073648676.9804,243204823.8858
3326.0000,33.5000,471525.4224,1074120202.4028,243676349.3082
3327.0000,68.5300,1037040.4932,1075157242.8960,244713389.8014
3328.0000,59.0600,884159.3136,1076041402.2096,245597549.1150
3329.0000,57.5400,859620.8352,1076901023.0448,246457169.9502
