Time,target_send_rate,total_size_bytes
8474.0000,10.0000,3736016805.2204
8475.0000,10.0000,3736108952.8472
8476.0000,10.0000,3736201100.4740
8477.0000,10.0000,3736293248.1008
8478.0000,10.0000,3736385395.7276
8479.0000,10.0000,3736477543.3544
8480.0000,10.0000,3736569690.9812
8481.0000,10.0000,3736661838.6080
8482.0000,10.0000,3736753986.2348
8483.0000,10.0000,3736846133.8616
8484.0000,10.0000,3736938281.4884
8485.0000,10.0000,3737030429.1152
8486.0000,10.0000,3737122576.7420
8487.0000,10.0000,3737214724.3688
8488.0000,10.0000,3737306871.9956
8489.0000,10.0000,3737399019.6224
8490.0000,10.0000,3737491167.2492
8491.0000,10.0000,3737583314.8760
8492.0000,10.0000,3737675462.5028
8493.0000,10.0000,3737767610.1296
8494.0000,10.0000,3737859757.7564
8495.0000,10.0000,3737951905.3832
8496.0000,10.0000,3738044053.0100
8497.0000,10.0000,3738136200.6368
8498.0000,10.0000,3738228348.2636
8499.0000,10.0000,3738320495.8904
8500.0000,10.0000,3738412643.5172
8501.0000,10.0000,3738504791.1440
8502.0000,10.0000,3738596938.7708
8503.0000,10.0000,3738689086.3976
8504.0000,10.0000,3738781234.0244
8505.0000,10.0000,3738873381.6512
8506.0000,10.0000,3738965529.2780
8507.0000,10.0000,3739057676.9048
8508.0000,10.0000,3739149824.5316
8509.0000,10.0000,3739241972.1584
8510.0000,10.0000,3739334119.7852
8511.0000,10.0000,3739426267.4120
8512.0000,10.0000,3739518415.0388
8513.0000,10.0000,3739610562.6656
8514.0000,10.0000,3739702710.2924
8515.0000,10.0000,3739794857.9192
8516.0000,10.0000,3739887005.5460
8517.0000,10.0000,3739979153.1728
8518.0000,10.0000,3740071300.7996
8519.0000,10.0000,3740163448.4264
8520.0000,10.0000,3740255596.0532
8521.0000,10.0000,3740347743.6800
8522.0000,10.0000,3740439891.3068
8523.0000,10.0000,3740532038.9336
8524.0000,10.0000,3740624186.5604
8525.0000,10.0000,3740716334.1872
8526.0000,10.0000,3740808481.8140
8527.0000,10.0000,3740900629.4408
8528.0000,10.0000,3740992777.0676
8529.0000,10.0000,3741084924.6944
8530.0000,10.0000,3741177072.3212
8531.0000,10.0000,3741269219.9480
8532.0000,10.0000,3741361367.5748
8533.0000,10.0000,3741453515.2016
8534.0000,10.0000,3741545662.8284
8535.0000,10.0000,3741637810.4552
8536.0000,10.0000,3741729958.0820
8537.0000,10.0000,3741822105.7088
8538.0000,10.0000,3741914253.3356
8539.0000,10.0000,3742006400.9624
8540.0000,10.0000,3742098548.5892
8541.0000,10.0000,3742190696.2160
8542.0000,10.0000,3742282843.8428
8543.0000,10.0000,3742374991.4696
8544.0000,10.0000,3742467139.0964
8545.0000,10.0000,3742559286.7232
8546.0000,10.0000,3742651434.3500
8547.0000,10.0000,3742743581.9768
8548.0000,10.0000,3742835729.6036
8549.0000,10.0000,3742927877.2304
8550.0000,10.0000,3743020024.8572
8551.0000,10.0000,3743112172.4840
8552.0000,10.0000,3743204320.1108
8553.0000,10.0000,3743296467.7376
8554.0000,10.0000,3743388615.3644
8555.0000,10.0000,3743480762.9912
8556.0000,10.0000,3743572910.6180
8557.0000,10.0000,3743665058.2448
8558.0000,10.0000,3743757205.8716
8559.0000,10.0000,3743849353.4984
8560.0000,10.0000,3743941501.1252
8561.0000,10.0000,3744033648.7520
8562.0000,10.0000,3744125796.3788
8563.0000,10.0000,3744217944.0056
8564.0000,10.0000,3744310091.6324
8565.0000,10.0000,3744402239.2592
8566.0000,10.0000,3744494386.8860
8567.0000,10.0000,3744586534.5128
8568.0000,10.0000,3744678682.1396
8569.0000,10.0000,3744770829.7664
8570.0000,10.0000,3744862977.3932
8571.0000,10.0000,3744955125.0200
8572.0000,10.0000,3745047272.6468
8573.0000,10.0000,3745139420.2736
8574.0000,10.0000,3745231567.9004
8575.0000,10.0000,3745323715.5272
8576.0000,10.0000,3745415863.1540
8577.0000,10.0000,3745508010.7808
8578.0000,10.0000,3745600158.4076
8579.0000,10.0000,3745692306.0344
8580.0000,10.0000,3745784453.6612
8581.0000,10.0000,3745876601.2880
8582.0000,10.0000,3745968748.9148
8583.0000,10.0000,3746060896.5416
8584.0000,10.0000,3746153044.1684
8585.0000,10.0000,3746245191.7952
8586.0000,10.0000,3746337339.4220
8587.0000,10.0000,3746429487.0488
8588.0000,10.0000,3746521634.6756
8589.0000,10.0000,3746613782.3024
8590.0000,10.0000,3746705929.9292
8591.0000,10.0000,3746798077.5560
8592.0000,10.0000,3746890225.1828
8593.0000,10.0000,3746982372.8096
8594.0000,10.0000,3747074520.4364
8595.0000,10.0000,3747166668.0632
8596.0000,10.0000,3747258815.6900
8597.0000,10.0000,3747350963.3168
8598.0000,10.0000,3747443110.9436
8599.0000,10.0000,3747535258.5704
8600.0000,10.0000,3747627406.1972
8601.0000,10.0000,3747719553.8240
8602.0000,10.0000,3747811701.4508
8603.0000,10.0000,3747903849.0776
8604.0000,10.0000,3747995996.7044
8605.0000,10.0000,3748088144.3312
8606.0000,10.0000,3748180291.9580
8607.0000,10.0000,3748272439.5848
8608.0000,10.0000,3748364587.2116
8609.0000,10.0000,3748456734.8384
8610.0000,10.0000,3748548882.4652
8611.0000,10.0000,3748641030.0920
8612.0000,10.0000,3748733177.7188
8613.0000,10.0000,3748825325.3456
8614.0000,10.0000,3748917472.9724
8615.0000,10.0000,3749009620.5992
8616.0000,10.0000,3749101768.2260
8617.0000,10.0000,3749193915.8528
8618.0000,10.0000,3749286063.4796
8619.0000,10.0000,3749378211.1064
8620.0000,10.0000,3749470358.7332
8621.0000,10.0000,3749562506.3600
8622.0000,10.0000,3749654653.9868
8623.0000,10.0000,3749746801.6136
8624.0000,10.0000,3749838949.2404
8625.0000,10.0000,3749931096.8672
8626.0000,10.0000,3750023244.4940
8627.0000,10.0000,3750115392.1208
8628.0000,10.0000,3750207539.7476
8629.0000,10.0000,3750299687.3744
8630.0000,10.0000,3750391835.0012
8631.0000,10.0000,3750483982.6280
8632.0000,10.0000,3750576130.2548
8633.0000,10.0000,3750668277.8816
8634.0000,10.0000,3750760425.5084
8635.0000,10.0000,3750852573.1352
8636.0000,10.0000,3750944720.7620
8637.0000,10.0000,3751036868.3888
8638.0000,10.0000,3751129016.0156
8639.0000,10.0000,3751221163.6424
8640.0000,10.0000,3751313311.2692
8641.0000,10.0000,3751405458.8960
8642.0000,10.0000,3751497606.5228
8643.0000,10.0000,3751589754.1496
8644.0000,10.0000,3751681901.7764
8645.0000,13.1400,3751824740.7344
8646.0000,14.4700,3751989050.8610
8647.0000,14.3400,3752151262.3022
8648.0000,10.0000,3752243409.9290
8649.0000,11.9800,3752367522.1532
8650.0000,10.0000,3752459669.7800
8651.0000,10.0000,3752551817.4068
8652.0000,10.6100,3752653812.7124
8653.0000,10.0000,3752745960.3392
8654.0000,10.0000,3752838107.9660
8655.0000,10.0000,3752930255.5928
8656.0000,10.0000,3753022403.2196
8657.0000,13.7500,3753175089.8564
8658.0000,18.5000,3753404459.2388
8659.0000,12.1000,3753530508.7112
8660.0000,10.0000,3753622656.3380
8661.0000,11.8500,3753744669.8762
8662.0000,10.0000,3753836817.5030
8663.0000,10.0000,3753928965.1298
8664.0000,10.0000,3754021112.7566
8665.0000,10.0000,3754113260.3834
8666.0000,10.0000,3754205408.0102
8667.0000,10.0000,3754297555.6370
8668.0000,10.0000,3754389703.2638
8669.0000,10.0000,3754481850.8906
8670.0000,10.0000,3754573998.5174
8671.0000,30.2600,3754993218.2354
8672.0000,10.0000,3755085365.8622
8673.0000,10.0000,3755177513.4890
8674.0000,22.7800,3755475978.0614
8675.0000,10.0000,3755568125.6882
8676.0000,10.0000,3755660273.3150
8677.0000,15.2100,3755836529.8064
8678.0000,10.7900,3755941430.9846
8679.0000,15.2300,3756118010.3504
8680.0000,15.9300,3756305890.3316
8681.0000,10.0000,3756398037.9584
8682.0000,10.1500,3756492607.1456
8683.0000,18.1700,3756716649.0956
8684.0000,19.8500,3756967812.5216
8685.0000,18.4500,3757196374.7174
8686.0000,17.3300,3757406855.9288
8687.0000,19.2400,3757648171.6760
8688.0000,15.3800,3757827172.6022
8689.0000,18.2500,3758052506.0510
8690.0000,27.4600,3758426523.3080
8691.0000,17.5600,3758640717.5786
8692.0000,30.4300,3759062681.7314
8693.0000,20.0500,3759317073.9050
8694.0000,17.6700,3759533043.9866
8695.0000,26.4100,3759890110.3208
8696.0000,15.1200,3760064913.8756
8697.0000,22.3400,3760356275.2046
8698.0000,20.8800,3760624066.6790
8699.0000,32.7600,3761083645.7366
8700.0000,23.0800,3761386953.4298
8701.0000,22.6100,3761682673.5674
8702.0000,17.2700,3761892186.1550
8703.0000,20.7600,3762158040.3812
8704.0000,22.6200,3762453921.9560
8705.0000,24.2000,3762775310.6336
8706.0000,22.5500,3763070062.1468
8707.0000,24.4200,3763395002.4464
8708.0000,16.7500,3763596120.2912
8709.0000,13.6600,3763747353.9920
8710.0000,24.6500,3764076007.3508
8711.0000,17.7900,3764293914.6812
8712.0000,25.6300,3764638388.9012
8713.0000,27.0700,3765006110.1014
8714.0000,17.1100,3765213039.6908
8715.0000,29.7600,3765624187.5404
8716.0000,27.6900,3766001917.8566
8717.0000,32.2100,3766452617.8592
8718.0000,20.2400,3766710077.3426
8719.0000,30.9800,3767140920.5504
8720.0000,32.9300,3767603244.0434
8721.0000,23.8200,3767918498.1014
8722.0000,42.1200,3768529182.5276
8723.0000,27.1100,3768897549.4772
8724.0000,32.8600,3769358742.9086
8725.0000,35.3800,3769860618.5546
8726.0000,23.7900,3770175388.3004
8727.0000,42.9700,3770799794.9024
8728.0000,31.3200,3771236126.9804
8729.0000,27.6400,3771613050.1100
8730.0000,20.2600,3771870832.4678
8731.0000,40.5100,3772455525.4790
8732.0000,22.0000,3772741397.9378
8733.0000,22.6700,3773038086.6992
8734.0000,32.6400,3773495728.5086
8735.0000,31.3500,3773932544.8988
8736.0000,25.2200,3774270400.1870
8737.0000,31.4400,3774708669.5132
8738.0000,32.8100,3775169055.7574
8739.0000,38.2600,3775717425.3632
8740.0000,45.9400,3776389778.8610
8741.0000,26.0000,3776740226.2634
8742.0000,37.1400,3777270514.8848
8743.0000,38.2000,3777817915.8662
8744.0000,36.8900,3778344168.5534
8745.0000,26.0200,3778694938.8308
8746.0000,40.1000,3779273012.9108
8747.0000,33.8900,3779750834.3900
8748.0000,29.6800,3780160690.7408
8749.0000,35.0900,3780657884.7032
8750.0000,36.4300,3781176711.2720
8751.0000,37.4600,3781712165.8886
8752.0000,30.5800,3782136551.6018
8753.0000,42.0500,3782746105.9664
8754.0000,41.0900,3783340162.3448
8755.0000,34.6500,3783830253.0632
8756.0000,37.7000,3784369582.1768
8757.0000,32.0900,3784818344.9312
8758.0000,43.3200,3785448401.8406
8759.0000,46.0700,3786122854.0244
8760.0000,35.4400,3786625698.2942
8761.0000,34.3500,3787110945.8918
8762.0000,27.7000,3787488837.6452
8763.0000,47.8900,3788192671.4282
8764.0000,52.5300,3788971412.1458
8765.0000,40.5800,3789557235.2186
8766.0000,53.0400,3790344209.2418
8767.0000,46.0800,3791018822.8628
8768.0000,30.4600,3791441271.3278
8769.0000,42.9300,3792065032.1804
8770.0000,32.2600,3792516539.3702
8771.0000,44.4800,3793165323.0134
8772.0000,36.6100,3793687055.4548
8773.0000,39.7300,3794259156.3524
8774.0000,48.0300,3794965250.2586
8775.0000,42.1300,3795576096.1226
8776.0000,50.3500,3796319643.4958
8777.0000,49.9500,3797056733.3750
8778.0000,39.9800,3797632870.2062
8779.0000,42.3300,3798246944.8172
8780.0000,49.9300,3798983711.8214
8781.0000,42.6400,3799602790.9904
8782.0000,53.4500,3800396383.9454
8783.0000,44.7100,3801048880.6478
8784.0000,48.9100,3801769181.0414
8785.0000,45.5700,3802435561.3568
8786.0000,41.8200,3803041402.6622
8787.0000,59.7900,3803937346.9034
8788.0000,49.3600,3804664911.9782
8789.0000,38.8900,3805223452.1372
8790.0000,53.8800,3806023986.8984
8791.0000,49.5200,3806754134.9708
8792.0000,50.7300,3807503816.9642
8793.0000,49.3100,3808230574.8524
8794.0000,40.6300,3808817205.1124
8795.0000,53.4000,3809609990.8808
8796.0000,51.1100,3810365807.4938
8797.0000,57.9100,3811231401.5114
8798.0000,59.5000,3812122664.0690
8799.0000,51.5000,3812884776.7388
8800.0000,41.6100,3813487227.8600
8801.0000,49.1800,3814211887.0622
8802.0000,58.4000,3815085391.5104
8803.0000,48.9400,3815806176.2162
8804.0000,38.0200,3816350671.3250
8805.0000,52.6900,3817131995.0408
8806.0000,48.9100,3817852295.4344
8807.0000,60.9300,3818766643.5344
8808.0000,60.3100,3819670982.5184
8809.0000,54.2300,3820477167.5876
8810.0000,58.0000,3821344214.5412
8811.0000,55.0700,3822163960.3484
8812.0000,59.4000,3823053608.5322
8813.0000,59.9700,3823952458.6460
8814.0000,46.7400,3824637727.1324
8815.0000,48.0500,3825344143.9130
8816.0000,52.3600,3826120140.1958
8817.0000,56.7500,3826967007.4796
8818.0000,60.5100,3827874575.2106
8819.0000,52.1600,3828647342.7464
8820.0000,69.2100,3829695360.9806
8821.0000,59.5300,3830587107.8504
8822.0000,43.9800,3831227819.6258
8823.0000,55.2100,3832049825.5562
8824.0000,58.3000,3832921715.6306
8825.0000,64.6700,3833896441.3034
8826.0000,57.5300,3834755900.7014
8827.0000,57.9500,3835622140.4684
8828.0000,52.9900,3836408307.3050
8829.0000,67.7500,3837432755.6846
8830.0000,60.0600,3838333058.7344
8831.0000,51.0200,3839087422.4108
8832.0000,59.3200,3839975779.0958
8833.0000,53.3800,3840768241.9892
8834.0000,60.6100,3841677424.0940
8835.0000,54.7400,3842491842.4682
8836.0000,54.2000,3843297543.2252
8837.0000,58.9000,3844179119.5412
8838.0000,78.1500,3845371462.7750
8839.0000,64.2700,3846339730.9532
8840.0000,63.5000,3847295568.4550
8841.0000,68.7500,3848336160.5702
8842.0000,71.0800,3849414367.5902
8843.0000,63.8100,3850375209.6500
8844.0000,67.5900,3851397075.0314
8845.0000,73.6100,3852516125.7038
8846.0000,72.1800,3853612090.8338
8847.0000,72.0700,3854706280.1528
8848.0000,72.4500,3855806604.0914
8849.0000,63.1400,3856756629.8480
8850.0000,64.6700,3857731355.5208
8851.0000,75.2900,3858877527.6692
8852.0000,66.3500,3859879374.8180
8853.0000,62.2900,3860815678.3988
8854.0000,74.8600,3861954908.7410
8855.0000,68.1500,3862985814.6146
8856.0000,67.0900,3863999608.1282
8857.0000,64.1500,3864965939.0582
8858.0000,68.6500,3866004916.8002
8859.0000,57.8800,3866870026.5056
8860.0000,67.3400,3867887855.9534
8861.0000,73.2900,3869001740.6300
8862.0000,66.1200,3869999874.7196
8863.0000,57.2800,3870855298.1834
8864.0000,62.1200,3871788857.3294
8865.0000,77.6800,3872973613.0070
8866.0000,61.0200,3873889414.0436
8867.0000,64.9800,3874869144.2744
8868.0000,73.9400,3875993522.3798
8869.0000,66.3000,3876994562.3420
8870.0000,65.8200,3877987853.3108
8871.0000,70.2600,3879052822.4678
8872.0000,77.3700,3880232573.5874
8873.0000,61.3200,3881153217.7448
8874.0000,64.0400,3882117772.8638
8875.0000,72.2400,3883214706.6176
8876.0000,79.6700,3884431588.3298
8877.0000,68.1700,3885462817.0784
8878.0000,62.4200,3886401219.3452
8879.0000,70.9500,3887477327.6798
8880.0000,72.7500,3888582494.7392
8881.0000,75.7600,3889736254.4438
8882.0000,61.8600,3890665616.2184
8883.0000,65.6500,3891656162.7524
8884.0000,74.6600,3892792164.3476
8885.0000,68.9000,3893835178.0232
8886.0000,72.5200,3894936632.0234
8887.0000,71.2000,3896016776.2922
8888.0000,71.5000,3897101763.6818
8889.0000,69.8800,3898160598.2186
8890.0000,78.4300,3899357461.6982
8891.0000,74.2000,3900486037.1744
8892.0000,72.1400,3901581356.5550
8893.0000,67.5900,3902603221.9364
8894.0000,66.7600,3903611688.0170
8895.0000,66.9500,3904623221.4074
8896.0000,71.4800,3905707885.9220
8897.0000,63.3600,3906661463.3006
8898.0000,73.6800,3907781644.0346
8899.0000,68.1500,3908812549.9082
8900.0000,61.3000,3909732871.1906
8901.0000,77.7800,3910919241.2420
8902.0000,69.1500,3911966290.8518
8903.0000,78.1000,3913157826.8984
8904.0000,76.1000,3914317075.4732
8905.0000,78.1100,3915508772.9576
8906.0000,77.0100,3916682712.3320
8907.0000,81.3500,3917926715.5208
8908.0000,81.4200,3919171848.7712
8909.0000,76.5500,3920338362.0272
8910.0000,79.8700,3921558472.4864
8911.0000,91.8300,3922971662.0282
8912.0000,75.3700,3924119125.6760
8913.0000,87.8200,3925467578.8364
8914.0000,83.9800,3926754040.0508
8915.0000,73.4900,3927871153.4750
8916.0000,74.1900,3928999567.5140
8917.0000,92.1800,3930418407.3632
8918.0000,73.0800,3931528901.8556
8919.0000,76.9900,3932702518.3556
8920.0000,60.4500,3933609117.4622
8921.0000,88.3800,3934966611.1148
8922.0000,70.9200,3936042235.1372
8923.0000,79.1500,3937250722.1066
8924.0000,89.4100,3938624843.8070
8925.0000,74.9800,3939766011.3974
8926.0000,80.5900,3940997745.3470
8927.0000,84.9400,3942299704.5476
8928.0000,81.4600,3943545483.5474
8929.0000,79.1100,3944753324.7674
8930.0000,78.8000,3945956161.4294
8931.0000,76.0800,3947115087.1298
8932.0000,73.7400,3948236236.4876
8933.0000,76.5700,3949403072.6186
8934.0000,69.4300,3950454642.4742
8935.0000,73.9500,3951579182.0168
8936.0000,72.8100,3952685317.7000
8937.0000,81.8300,3953937069.8822
8938.0000,81.5600,3955184463.2552
8939.0000,77.8300,3956371640.4932
8940.0000,72.2900,3957469381.4342
8941.0000,88.3400,3958826229.3374
8942.0000,80.0000,3960048438.4826
8943.0000,83.5300,3961327635.0158
8944.0000,75.9200,3962483977.7180
8945.0000,80.6200,3963716195.9792
8946.0000,86.4200,3965042047.9094
8947.0000,78.7800,3966244561.6964
8948.0000,77.5900,3967427864.4380
8949.0000,79.0500,3968634737.0342
8950.0000,74.1200,3969762021.0116
8951.0000,76.3600,3970925466.9578
8952.0000,78.3000,3972120231.7520
8953.0000,79.5300,3973334853.3410
8954.0000,76.0500,3974493294.7292
8955.0000,80.1300,3975717602.5598
8956.0000,86.4900,3977044584.5516
8957.0000,89.1900,3978415154.6306
8958.0000,83.3600,3979691606.7284
8959.0000,81.2300,3980933672.6690
8960.0000,78.0300,3982124078.6540
8961.0000,77.9900,3983313838.8896
8962.0000,80.5900,3984545572.8392
8963.0000,79.1900,3985754705.5580
8964.0000,80.2100,3986980304.8874
8965.0000,72.7900,3988086117.6962
8966.0000,77.1400,3989262155.7566
8967.0000,81.5400,3990509226.2552
8968.0000,93.8800,3991955510.4554
8969.0000,82.9600,3993225505.0592
8970.0000,87.0900,3994562173.2926
8971.0000,79.4100,3995774857.6334
8972.0000,78.1000,3996966393.6800
8973.0000,83.3200,3998242200.0284
8974.0000,82.9400,3999511871.7572
8975.0000,74.0900,4000638671.4230
8976.0000,87.1800,4001976792.5924
8977.0000,83.5200,4003255827.6884
8978.0000,85.3800,4004564890.1330
8979.0000,80.0600,4005788067.9020
8980.0000,88.9600,4007154924.9212
8981.0000,79.2400,4008364864.8272
8982.0000,79.4100,4009577549.1680
8983.0000,83.8100,4010861265.9470
8984.0000,79.3000,4012072174.4768
8985.0000,82.3200,4013331837.0896
8986.0000,77.0600,4014506583.6512
8987.0000,88.4100,4015864561.6160
8988.0000,82.7900,4017131811.7844
8989.0000,79.2800,4018342397.4398
8990.0000,89.1300,4019711998.8944
8991.0000,79.3200,4020923230.2992
8992.0000,88.0200,4022274912.2066
8993.0000,80.3400,4023502610.2220
8994.0000,80.6600,4024735474.2326
8995.0000,92.3500,4026157058.5172
8996.0000,77.4500,4027338101.1356
8997.0000,76.7600,4028508004.5764
8998.0000,95.9000,4029986899.1234
8999.0000,69.8100,4031044603.5992
9000.0000,86.6800,4032374652.9008
9001.0000,78.9000,4033579103.9366
9002.0000,71.3000,4034660862.5786
9003.0000,87.5400,4036004795.4932
9004.0000,90.5900,4037397966.8024
9005.0000,77.2000,4038574973.4866
9006.0000,81.1300,4039815425.0534
9007.0000,80.4800,4041045383.1920
9008.0000,79.4200,4042258228.9700
9009.0000,74.4600,4043391001.8176
9010.0000,68.3800,4044425620.7510
9011.0000,86.3500,4045750342.6196
9012.0000,72.9400,4046858576.9888
9013.0000,83.4700,4048136804.8976
9014.0000,88.0100,4049488325.3678
9015.0000,75.4300,4050636757.6394
9016.0000,74.7700,4051774535.0456
9017.0000,71.1400,4052853710.6900
9018.0000,81.6700,4054102879.8740
9019.0000,81.1300,4055343331.4408
9020.0000,71.5300,4056428803.1420
9021.0000,79.9900,4057650850.8500
9022.0000,89.5300,4059026909.7992
9023.0000,78.3600,4060222643.2172
9024.0000,85.4000,4061532028.5368
9025.0000,82.4500,4062793789.8350
9026.0000,85.3600,4064102529.4052
9027.0000,83.8700,4065387214.8086
9028.0000,75.3100,4066533709.8320
9029.0000,77.8100,4067720564.1956
9030.0000,79.3500,4068932279.9126
9031.0000,82.1900,4070189843.8394
9032.0000,69.7300,4071246256.8158
9033.0000,81.5100,4072492843.0022
9034.0000,76.3200,4073655643.1990
9035.0000,87.7100,4075002320.5484
9036.0000,68.7000,4076042105.4770
9037.0000,82.3800,4077302736.7136
9038.0000,78.6000,4078502344.6286
9039.0000,79.4200,4079715190.4066
9040.0000,76.0100,4080872986.0454
9041.0000,73.7000,4081993489.6538
9042.0000,72.5900,4083096073.7156
9043.0000,70.4000,4084163302.9952
9044.0000,91.8800,4085577299.7236
9045.0000,74.4600,4086710072.5712
9046.0000,72.7400,4087815078.1934
9047.0000,81.8300,4089066830.3756
9048.0000,76.6900,4090235603.7548
9049.0000,83.1700,4091508988.5428
9050.0000,87.0800,4092845495.3384
9051.0000,78.1000,4094037031.3850
9052.0000,70.3300,4095103130.6030
9053.0000,78.8900,4096307420.2010
9054.0000,75.2100,4097452300.8506
9055.0000,66.2300,4098452210.7512
9056.0000,66.7200,4099460031.0824
9057.0000,77.5500,4100642688.0746
9058.0000,74.7600,4101780304.0430
9059.0000,76.7300,4102949723.1716
9060.0000,87.7800,4104297530.5826
9061.0000,85.2200,4105604010.0296
9062.0000,70.6000,4106674468.0568
